категория,подкатегория,марка,название,описание,диаметр,цена,единица,в_наличии,рейтинг,отзывы,фото,ключевые_слова,spec_Марка,spec_Размер,spec_ГОСТ,spec_Единица
"Качественные стали","Фитинги резьбовые","Ниппель латунный никелированный НР Ру 40","Фитинги резьбовые 15 Ниппель латунный никелированный НР Ру 40","Фитинги резьбовые марки Ниппель латунный никелированный НР Ру 40, размер 15",15,28,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;ниппель латунный никелированный нр ру 40;15","Ниппель латунный никелированный НР Ру 40",15,,шт
"Качественные стали","Фитинги резьбовые","Ниппель латунный никелированный НР Ру 40","Фитинги резьбовые 20 Ниппель латунный никелированный НР Ру 40","Фитинги резьбовые марки Ниппель латунный никелированный НР Ру 40, размер 20",20,43,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;ниппель латунный никелированный нр ру 40;20","Ниппель латунный никелированный НР Ру 40",20,,шт
"Качественные стали","Фитинги резьбовые","Ниппель латунный никелированный НР Ру 40","Фитинги резьбовые 20 Ниппель латунный никелированный НР Ру 40","Фитинги резьбовые марки Ниппель латунный никелированный НР Ру 40, размер 20",20,48,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;ниппель латунный никелированный нр ру 40;20","Ниппель латунный никелированный НР Ру 40",20,,шт
"Качественные стали","Фитинги резьбовые","Ниппель латунный никелированный НР Ру 40","Фитинги резьбовые 25 Ниппель латунный никелированный НР Ру 40","Фитинги резьбовые марки Ниппель латунный никелированный НР Ру 40, размер 25",25,69,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;ниппель латунный никелированный нр ру 40;25","Ниппель латунный никелированный НР Ру 40",25,,шт
"Качественные стали","Фитинги резьбовые","Ниппель латунный никелированный НР Ру 40","Фитинги резьбовые 25 Ниппель латунный никелированный НР Ру 40","Фитинги резьбовые марки Ниппель латунный никелированный НР Ру 40, размер 25",25,82,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;ниппель латунный никелированный нр ру 40;25","Ниппель латунный никелированный НР Ру 40",25,,шт
"Качественные стали","Фитинги резьбовые","Ниппель латунный никелированный НР Ру 40","Фитинги резьбовые 25 Ниппель латунный никелированный НР Ру 40","Фитинги резьбовые марки Ниппель латунный никелированный НР Ру 40, размер 25",25,89,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;ниппель латунный никелированный нр ру 40;25","Ниппель латунный никелированный НР Ру 40",25,,шт
"Качественные стали","Фитинги резьбовые","Переход лат никель Ду 32х20 (1 1/4""х3/4"") ВР/НР VA ВР/НР Ру 40","Фитинги резьбовые 32 Переход лат никель Ду 32х20 (1 1/4""х3/4"") ВР/НР VA ВР/НР Ру 40","Фитинги резьбовые марки Переход лат никель Ду 32х20 (1 1/4""х3/4"") ВР/НР VA ВР/НР Ру 40, размер 32",32,123,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;переход лат никель ду 32х20 (1 1/4""х3/4"") вр/нр va вр/нр ру 40;32","Переход лат никель Ду 32х20 (1 1/4""х3/4"") ВР/НР VA ВР/НР Ру 40",32,,шт
"Качественные стали","Фитинги резьбовые","Переходник латунный никелированный ВР/НР","Фитинги резьбовые 15 Переходник латунный никелированный ВР/НР","Фитинги резьбовые марки Переходник латунный никелированный ВР/НР, размер 15",15,27,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;переходник латунный никелированный вр/нр;15","Переходник латунный никелированный ВР/НР",15,,шт
"Качественные стали","Фитинги резьбовые","Переходник латунный никелированный ВР/НР Ру 40","Фитинги резьбовые 20 Переходник латунный никелированный ВР/НР Ру 40","Фитинги резьбовые марки Переходник латунный никелированный ВР/НР Ру 40, размер 20",20,49,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;переходник латунный никелированный вр/нр ру 40;20","Переходник латунный никелированный ВР/НР Ру 40",20,,шт
"Качественные стали","Фитинги резьбовые","Переходник латунный никелированный ВР/НР Ру 40","Фитинги резьбовые 25 Переходник латунный никелированный ВР/НР Ру 40","Фитинги резьбовые марки Переходник латунный никелированный ВР/НР Ру 40, размер 25",25,70,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;переходник латунный никелированный вр/нр ру 40;25","Переходник латунный никелированный ВР/НР Ру 40",25,,шт
"Качественные стали","Фитинги резьбовые","Переходник латунный никелированный ВР/НР Ру 40","Фитинги резьбовые 25 Переходник латунный никелированный ВР/НР Ру 40","Фитинги резьбовые марки Переходник латунный никелированный ВР/НР Ру 40, размер 25",25,74,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;переходник латунный никелированный вр/нр ру 40;25","Переходник латунный никелированный ВР/НР Ру 40",25,,шт
"Качественные стали","Фитинги резьбовые","Сгон латунный никелированный ВР/Амер Ру 40","Фитинги резьбовые 15 Сгон латунный никелированный ВР/Амер Ру 40","Фитинги резьбовые марки Сгон латунный никелированный ВР/Амер Ру 40, размер 15",15,113,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;сгон латунный никелированный вр/амер ру 40;15","Сгон латунный никелированный ВР/Амер Ру 40",15,,шт
"Качественные стали","Фитинги резьбовые","Сгон латунный никелированный ВР/Амер Ру 40","Фитинги резьбовые 20 Сгон латунный никелированный ВР/Амер Ру 40","Фитинги резьбовые марки Сгон латунный никелированный ВР/Амер Ру 40, размер 20",20,177,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;сгон латунный никелированный вр/амер ру 40;20","Сгон латунный никелированный ВР/Амер Ру 40",20,,шт
"Качественные стали","Фитинги резьбовые","Сгон латунный никелированный ВР/Амер Ру 40","Фитинги резьбовые 25 Сгон латунный никелированный ВР/Амер Ру 40","Фитинги резьбовые марки Сгон латунный никелированный ВР/Амер Ру 40, размер 25",25,398,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;сгон латунный никелированный вр/амер ру 40;25","Сгон латунный никелированный ВР/Амер Ру 40",25,,шт
"Качественные стали","Фитинги резьбовые","Соединитель латунный никелированный Американка Ру 40","Фитинги резьбовые 15 Соединитель латунный никелированный Американка Ру 40","Фитинги резьбовые марки Соединитель латунный никелированный Американка Ру 40, размер 15",15,92,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;соединитель латунный никелированный американка ру 40;15","Соединитель латунный никелированный Американка Ру 40",15,,шт
"Качественные стали","Фитинги резьбовые","Соединитель латунный никелированный ВР/Амер Ру 40","Фитинги резьбовые 20 Соединитель латунный никелированный ВР/Амер Ру 40","Фитинги резьбовые марки Соединитель латунный никелированный ВР/Амер Ру 40, размер 20",20,135,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;соединитель латунный никелированный вр/амер ру 40;20","Соединитель латунный никелированный ВР/Амер Ру 40",20,,шт
"Качественные стали","Фитинги резьбовые","Соединитель латунный никелированный ВР/Амер Ру 40","Фитинги резьбовые 25 Соединитель латунный никелированный ВР/Амер Ру 40","Фитинги резьбовые марки Соединитель латунный никелированный ВР/Амер Ру 40, размер 25",25,228,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;соединитель латунный никелированный вр/амер ру 40;25","Соединитель латунный никелированный ВР/Амер Ру 40",25,,шт
"Качественные стали","Фитинги резьбовые","Тройник лат никель переходной Ду 20х15х20 (3/4""х1/ ВР Ру 40","Фитинги резьбовые 20 Тройник лат никель переходной Ду 20х15х20 (3/4""х1/ ВР Ру 40","Фитинги резьбовые марки Тройник лат никель переходной Ду 20х15х20 (3/4""х1/ ВР Ру 40, размер 20",20,169,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;тройник лат никель переходной ду 20х15х20 (3/4""х1/ вр ру 40;20","Тройник лат никель переходной Ду 20х15х20 (3/4""х1/ ВР Ру 40",20,,шт
"Качественные стали","Фитинги резьбовые","Тройник лат никель переходной Ду 25х15х25 (1""х1/2"" ВР Ру 40","Фитинги резьбовые 25 Тройник лат никель переходной Ду 25х15х25 (1""х1/2"" ВР Ру 40","Фитинги резьбовые марки Тройник лат никель переходной Ду 25х15х25 (1""х1/2"" ВР Ру 40, размер 25",25,259,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;тройник лат никель переходной ду 25х15х25 (1""х1/2"" вр ру 40;25","Тройник лат никель переходной Ду 25х15х25 (1""х1/2"" ВР Ру 40",25,,шт
"Качественные стали","Фитинги резьбовые","Тройник лат никель переходной Ду 25х20х25 (1""х3/4"" ВР Ру 40","Фитинги резьбовые 25 Тройник лат никель переходной Ду 25х20х25 (1""х3/4"" ВР Ру 40","Фитинги резьбовые марки Тройник лат никель переходной Ду 25х20х25 (1""х3/4"" ВР Ру 40, размер 25",25,291,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;тройник лат никель переходной ду 25х20х25 (1""х3/4"" вр ру 40;25","Тройник лат никель переходной Ду 25х20х25 (1""х3/4"" ВР Ру 40",25,,шт
"Качественные стали","Фитинги резьбовые","Тройник латунный никелированный ВР Ру 40","Фитинги резьбовые 15 Тройник латунный никелированный ВР Ру 40","Фитинги резьбовые марки Тройник латунный никелированный ВР Ру 40, размер 15",15,85,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;тройник латунный никелированный вр ру 40;15","Тройник латунный никелированный ВР Ру 40",15,,шт
"Качественные стали","Фитинги резьбовые","Тройник латунный никелированный ВР Ру 40","Фитинги резьбовые 20 Тройник латунный никелированный ВР Ру 40","Фитинги резьбовые марки Тройник латунный никелированный ВР Ру 40, размер 20",20,105,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;тройник латунный никелированный вр ру 40;20","Тройник латунный никелированный ВР Ру 40",20,,шт
"Качественные стали","Фитинги резьбовые","Тройник латунный никелированный ВР Ру 40","Фитинги резьбовые 25 Тройник латунный никелированный ВР Ру 40","Фитинги резьбовые марки Тройник латунный никелированный ВР Ру 40, размер 25",25,238,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;тройник латунный никелированный вр ру 40;25","Тройник латунный никелированный ВР Ру 40",25,,шт
"Качественные стали","Фитинги резьбовые","Тройник латунный никелированный ВР/НР","Фитинги резьбовые 20 Тройник латунный никелированный ВР/НР","Фитинги резьбовые марки Тройник латунный никелированный ВР/НР, размер 20",20,133,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;тройник латунный никелированный вр/нр;20","Тройник латунный никелированный ВР/НР",20,,шт
"Качественные стали","Фитинги резьбовые","Тройник латунный никелированный ВР/НР Ру 40","Фитинги резьбовые 15 Тройник латунный никелированный ВР/НР Ру 40","Фитинги резьбовые марки Тройник латунный никелированный ВР/НР Ру 40, размер 15",15,85,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;тройник латунный никелированный вр/нр ру 40;15","Тройник латунный никелированный ВР/НР Ру 40",15,,шт
"Качественные стали","Фитинги резьбовые","Тройник латунный никелированный НР","Фитинги резьбовые 15 Тройник латунный никелированный НР","Фитинги резьбовые марки Тройник латунный никелированный НР, размер 15",15,118,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;тройник латунный никелированный нр;15","Тройник латунный никелированный НР",15,,шт
"Качественные стали","Фитинги резьбовые","Тройник латунный никелированный НР Ру 40","Фитинги резьбовые 15 Тройник латунный никелированный НР Ру 40","Фитинги резьбовые марки Тройник латунный никелированный НР Ру 40, размер 15",15,87,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;тройник латунный никелированный нр ру 40;15","Тройник латунный никелированный НР Ру 40",15,,шт
"Качественные стали","Фитинги резьбовые","Угольник латунный никелированный ВР Ру 40","Фитинги резьбовые 15 Угольник латунный никелированный ВР Ру 40","Фитинги резьбовые марки Угольник латунный никелированный ВР Ру 40, размер 15",15,67,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;угольник латунный никелированный вр ру 40;15","Угольник латунный никелированный ВР Ру 40",15,,шт
"Качественные стали","Фитинги резьбовые","Угольник латунный никелированный ВР Ру 40","Фитинги резьбовые 20 Угольник латунный никелированный ВР Ру 40","Фитинги резьбовые марки Угольник латунный никелированный ВР Ру 40, размер 20",20,116,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;угольник латунный никелированный вр ру 40;20","Угольник латунный никелированный ВР Ру 40",20,,шт
"Качественные стали","Фитинги резьбовые","Угольник латунный никелированный ВР Ру 40","Фитинги резьбовые 25 Угольник латунный никелированный ВР Ру 40","Фитинги резьбовые марки Угольник латунный никелированный ВР Ру 40, размер 25",25,204,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;угольник латунный никелированный вр ру 40;25","Угольник латунный никелированный ВР Ру 40",25,,шт
"Качественные стали","Фитинги резьбовые","Угольник латунный никелированный ВР/НР Ру 40","Фитинги резьбовые 15 Угольник латунный никелированный ВР/НР Ру 40","Фитинги резьбовые марки Угольник латунный никелированный ВР/НР Ру 40, размер 15",15,68,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;угольник латунный никелированный вр/нр ру 40;15","Угольник латунный никелированный ВР/НР Ру 40",15,,шт
"Качественные стали","Фитинги резьбовые","Угольник латунный никелированный ВР/НР Ру 40","Фитинги резьбовые 20 Угольник латунный никелированный ВР/НР Ру 40","Фитинги резьбовые марки Угольник латунный никелированный ВР/НР Ру 40, размер 20",20,112,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;угольник латунный никелированный вр/нр ру 40;20","Угольник латунный никелированный ВР/НР Ру 40",20,,шт
"Качественные стали","Фитинги резьбовые","Угольник латунный никелированный НР","Фитинги резьбовые 20 Угольник латунный никелированный НР","Фитинги резьбовые марки Угольник латунный никелированный НР, размер 20",20,118,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;угольник латунный никелированный нр;20","Угольник латунный никелированный НР",20,,шт
"Качественные стали","Фитинги резьбовые","Угольник латунный никелированный НР","Фитинги резьбовые 25 Угольник латунный никелированный НР","Фитинги резьбовые марки Угольник латунный никелированный НР, размер 25",25,195,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;угольник латунный никелированный нр;25","Угольник латунный никелированный НР",25,,шт
"Качественные стали","Фитинги резьбовые","Футорка лат никель Ду 32х25 (1 1/4""х1"") НР/ВР VALF НР/ВР Ру 40","Фитинги резьбовые 32 Футорка лат никель Ду 32х25 (1 1/4""х1"") НР/ВР VALF НР/ВР Ру 40","Фитинги резьбовые марки Футорка лат никель Ду 32х25 (1 1/4""х1"") НР/ВР VALF НР/ВР Ру 40, размер 32",32,168,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;футорка лат никель ду 32х25 (1 1/4""х1"") нр/вр valf нр/вр ру 40;32","Футорка лат никель Ду 32х25 (1 1/4""х1"") НР/ВР VALF НР/ВР Ру 40",32,,шт
"Качественные стали","Фитинги резьбовые","Футорка латунная никелированная НР/ВР Ру 40","Фитинги резьбовые 15 Футорка латунная никелированная НР/ВР Ру 40","Фитинги резьбовые марки Футорка латунная никелированная НР/ВР Ру 40, размер 15",15,16,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;футорка латунная никелированная нр/вр ру 40;15","Футорка латунная никелированная НР/ВР Ру 40",15,,шт
"Качественные стали","Фитинги резьбовые","Футорка латунная никелированная НР/ВР Ру 40","Фитинги резьбовые 20 Футорка латунная никелированная НР/ВР Ру 40","Фитинги резьбовые марки Футорка латунная никелированная НР/ВР Ру 40, размер 20",20,27,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;футорка латунная никелированная нр/вр ру 40;20","Футорка латунная никелированная НР/ВР Ру 40",20,,шт
"Качественные стали","Фитинги резьбовые","Футорка латунная никелированная НР/ВР Ру 40","Фитинги резьбовые 25 Футорка латунная никелированная НР/ВР Ру 40","Фитинги резьбовые марки Футорка латунная никелированная НР/ВР Ру 40, размер 25",25,57,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;футорка латунная никелированная нр/вр ру 40;25","Футорка латунная никелированная НР/ВР Ру 40",25,,шт
"Качественные стали","Фитинги резьбовые","Футорка латунная никелированная НР/ВР Ру 40","Фитинги резьбовые 25 Футорка латунная никелированная НР/ВР Ру 40","Фитинги резьбовые марки Футорка латунная никелированная НР/ВР Ру 40, размер 25",25,81,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/КАЧЕСТВЕННЫЕ_СТАЛИ/ФИТИНГИ_РЕЗЬБОВЫЕ/img.webp,"качественные стали;фитинги резьбовые;футорка латунная никелированная нр/вр ру 40;25","Футорка латунная никелированная НР/ВР Ру 40",25,,шт
"Инженерные системы","Отводы стальные","Отвод стальной шовный без покрытия","Отводы стальные 15 Отвод стальной шовный без покрытия","Отводы стальные марки Отвод стальной шовный без покрытия, размер 15",15,27,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/ИНЖЕНЕРНЫЕ_СИСТЕМЫ/ОТВОДЫ_СТАЛЬНЫЕ/img.jpg,"качественные стали;отводы стальные;отвод стальной шовный без покрытия;15","Отвод стальной шовный без покрытия",15,,шт
"Инженерные системы","Отводы стальные","Отвод стальной шовный без покрытия","Отводы стальные 15 Отвод стальной шовный без покрытия","Отводы стальные марки Отвод стальной шовный без покрытия, размер 15",15,34,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/ИНЖЕНЕРНЫЕ_СИСТЕМЫ/ОТВОДЫ_СТАЛЬНЫЕ/img.jpg,"качественные стали;отводы стальные;отвод стальной шовный без покрытия;15","Отвод стальной шовный без покрытия",15,,шт
"Инженерные системы","Отводы стальные","Отвод стальной шовный без покрытия","Отводы стальные 15 Отвод стальной шовный без покрытия","Отводы стальные марки Отвод стальной шовный без покрытия, размер 15",15,37,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/ИНЖЕНЕРНЫЕ_СИСТЕМЫ/ОТВОДЫ_СТАЛЬНЫЕ/img.jpg,"качественные стали;отводы стальные;отвод стальной шовный без покрытия;15","Отвод стальной шовный без покрытия",15,,шт
"Инженерные системы","Отводы стальные","Отвод стальной шовный без покрытия","Отводы стальные 20 Отвод стальной шовный без покрытия","Отводы стальные марки Отвод стальной шовный без покрытия, размер 20",20,44,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/ИНЖЕНЕРНЫЕ_СИСТЕМЫ/ОТВОДЫ_СТАЛЬНЫЕ/img.jpg,"качественные стали;отводы стальные;отвод стальной шовный без покрытия;20","Отвод стальной шовный без покрытия",20,,шт
"Инженерные системы","Отводы стальные","Отвод стальной шовный без покрытия","Отводы стальные 20 Отвод стальной шовный без покрытия","Отводы стальные марки Отвод стальной шовный без покрытия, размер 20",20,445,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/ИНЖЕНЕРНЫЕ_СИСТЕМЫ/ОТВОДЫ_СТАЛЬНЫЕ/img.jpg,"качественные стали;отводы стальные;отвод стальной шовный без покрытия;20","Отвод стальной шовный без покрытия",20,,шт
"Инженерные системы","Отводы стальные","Отвод стальной шовный без покрытия","Отводы стальные 20 Отвод стальной шовный без покрытия","Отводы стальные марки Отвод стальной шовный без покрытия, размер 20",20,58,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/ИНЖЕНЕРНЫЕ_СИСТЕМЫ/ОТВОДЫ_СТАЛЬНЫЕ/img.jpg,"качественные стали;отводы стальные;отвод стальной шовный без покрытия;20","Отвод стальной шовный без покрытия",20,,шт
"Инженерные системы","Отводы стальные","Отвод стальной шовный без покрытия","Отводы стальные 25 Отвод стальной шовный без покрытия","Отводы стальные марки Отвод стальной шовный без покрытия, размер 25",25,119,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/ИНЖЕНЕРНЫЕ_СИСТЕМЫ/ОТВОДЫ_СТАЛЬНЫЕ/img.jpg,"качественные стали;отводы стальные;отвод стальной шовный без покрытия;25","Отвод стальной шовный без покрытия",25,,шт
"Инженерные системы","Отводы стальные","Отвод стальной шовный без покрытия","Отводы стальные 25 Отвод стальной шовный без покрытия","Отводы стальные марки Отвод стальной шовный без покрытия, размер 25",25,120,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/ИНЖЕНЕРНЫЕ_СИСТЕМЫ/ОТВОДЫ_СТАЛЬНЫЕ/img.jpg,"качественные стали;отводы стальные;отвод стальной шовный без покрытия;25","Отвод стальной шовный без покрытия",25,,шт
"Инженерные системы","Отводы стальные","Отвод стальной шовный без покрытия","Отводы стальные 25 Отвод стальной шовный без покрытия","Отводы стальные марки Отвод стальной шовный без покрытия, размер 25",25,82,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/ИНЖЕНЕРНЫЕ_СИСТЕМЫ/ОТВОДЫ_СТАЛЬНЫЕ/img.jpg,"качественные стали;отводы стальные;отвод стальной шовный без покрытия;25","Отвод стальной шовный без покрытия",25,,шт
"Инженерные системы","Отводы стальные","Отвод стальной шовный без покрытия","Отводы стальные 32 Отвод стальной шовный без покрытия","Отводы стальные марки Отвод стальной шовный без покрытия, размер 32",32,158,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/ИНЖЕНЕРНЫЕ_СИСТЕМЫ/ОТВОДЫ_СТАЛЬНЫЕ/img.jpg,"качественные стали;отводы стальные;отвод стальной шовный без покрытия;32","Отвод стальной шовный без покрытия",32,,шт
"Инженерные системы","Отводы стальные","Отвод стальной шовный без покрытия","Отводы стальные 32 Отвод стальной шовный без покрытия","Отводы стальные марки Отвод стальной шовный без покрытия, размер 32",32,189,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/ИНЖЕНЕРНЫЕ_СИСТЕМЫ/ОТВОДЫ_СТАЛЬНЫЕ/img.jpg,"качественные стали;отводы стальные;отвод стальной шовный без покрытия;32","Отвод стальной шовный без покрытия",32,,шт
"Инженерные системы","Отводы стальные","Отвод стальной шовный без покрытия","Отводы стальные 32 Отвод стальной шовный без покрытия","Отводы стальные марки Отвод стальной шовный без покрытия, размер 32",32,191,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/ИНЖЕНЕРНЫЕ_СИСТЕМЫ/ОТВОДЫ_СТАЛЬНЫЕ/img.jpg,"качественные стали;отводы стальные;отвод стальной шовный без покрытия;32","Отвод стальной шовный без покрытия",32,,шт
