категория,подкатегория,марка,название,описание,диаметр,цена,единица,в_наличии,рейтинг,отзывы,фото,ключевые_слова,spec_Марка,spec_Размер,spec_ГОСТ,spec_Единица
Сортовой прокат,АЛЮМИНИЕВЫЙ КРУГ,АМГ3,АЛЮМИНИЕВЫЙ КРУГ 120 АМГ3,"АЛЮМИНИЕВЫЙ КРУГ марки АМГ3, размер 120",120,544000,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ALYUMINIEVYI_KRUG/img.png,цветные металлы;алюминиевый круг;амг3;120,АМГ3,120,ГОСТ 2590-2006,т
Сортовой прокат,АЛЮМИНИЕВЫЙ КРУГ,АМГ5,АЛЮМИНИЕВЫЙ КРУГ 8 АМГ5,"АЛЮМИНИЕВЫЙ КРУГ марки АМГ5, размер 8 ; 10; 12; 14",8,947000,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ALYUMINIEVYI_KRUG/img.png,цветные металлы;алюминиевый круг;амг5;8;10;12;14,АМГ5,8 ; 10; 12; 14,ГОСТ 2590-2006,т
Сортовой прокат,АЛЮМИНИЕВЫЙ КРУГ,АМГ5,АЛЮМИНИЕВЫЙ КРУГ 16 АМГ5,"АЛЮМИНИЕВЫЙ КРУГ марки АМГ5, размер 16",16,750000,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ALYUMINIEVYI_KRUG/img.png,цветные металлы;алюминиевый круг;амг5;16,АМГ5,16,ГОСТ 2590-2006,т
Сортовой прокат,АЛЮМИНИЕВЫЙ КРУГ,АМГ5,АЛЮМИНИЕВЫЙ КРУГ 20 АМГ5,"АЛЮМИНИЕВЫЙ КРУГ марки АМГ5, размер 20 ; 22; 28; 30",20,643000,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ALYUMINIEVYI_KRUG/img.png,цветные металлы;алюминиевый круг;амг5;20;22;28;30,АМГ5,20 ; 22; 28; 30,ГОСТ 2590-2006,т
Сортовой прокат,АЛЮМИНИЕВЫЙ КРУГ,АМГ5,АЛЮМИНИЕВЫЙ КРУГ 35 АМГ5,"АЛЮМИНИЕВЫЙ КРУГ марки АМГ5, размер 35 ; 40; 55; 75; 85; 95",35,516000,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ALYUMINIEVYI_KRUG/img.png,цветные металлы;алюминиевый круг;амг5;35;40;55;75;85;95,АМГ5,35 ; 40; 55; 75; 85; 95,ГОСТ 2590-2006,т
Сортовой прокат,АЛЮМИНИЕВЫЙ КРУГ,АМГ5,АЛЮМИНИЕВЫЙ КРУГ 120 АМГ5,"АЛЮМИНИЕВЫЙ КРУГ марки АМГ5, размер 120",120,495000,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ALYUMINIEVYI_KRUG/img.png,цветные металлы;алюминиевый круг;амг5;120,АМГ5,120,ГОСТ 2590-2006,т
Сортовой прокат,АЛЮМИНИЕВЫЙ КРУГ,АМГ5 М,АЛЮМИНИЕВЫЙ КРУГ 65 АМГ5 М,"АЛЮМИНИЕВЫЙ КРУГ марки АМГ5 М, размер 65",65,516000,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ALYUMINIEVYI_KRUG/img.png,цветные металлы;алюминиевый круг;амг5 м;65,АМГ5 М,65,ГОСТ 2590-2006,т
Сортовой прокат,АЛЮМИНИЕВЫЙ КРУГ,АМГ6,АЛЮМИНИЕВЫЙ КРУГ 8 АМГ6,"АЛЮМИНИЕВЫЙ КРУГ марки АМГ6, размер 8 ; 14",8,947000,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ALYUMINIEVYI_KRUG/img.png,цветные металлы;алюминиевый круг;амг6;8;14,АМГ6,8 ; 14,ГОСТ 2590-2006,т
Сортовой прокат,АЛЮМИНИЕВЫЙ КРУГ,АМГ6,АЛЮМИНИЕВЫЙ КРУГ 15 АМГ6,"АЛЮМИНИЕВЫЙ КРУГ марки АМГ6, размер 15 ; 16; 18",15,750000,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ALYUMINIEVYI_KRUG/img.png,цветные металлы;алюминиевый круг;амг6;15;16;18,АМГ6,15 ; 16; 18,ГОСТ 2590-2006,т
Сортовой прокат,АЛЮМИНИЕВЫЙ КРУГ,АМГ6,АЛЮМИНИЕВЫЙ КРУГ 20 АМГ6,"АЛЮМИНИЕВЫЙ КРУГ марки АМГ6, размер 20 ; 28; 30",20,643000,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/SORTOVOI_PROKAT/ALYUMINIEVYI_KRUG/img.png,цветные металлы;алюминиевый круг;амг6;20;28;30,АМГ6,20 ; 28; 30,ГОСТ 2590-2006,т
