категория,подкатегория,марка,название,описание,диаметр,цена,единица,в_наличии,рейтинг,отзывы,фото,ключевые_слова,spec_Марка,spec_Размер,spec_ГОСТ,spec_Единица
Швеллер,ШВЕЛЛЕР ГНУТЫЙ,100x50,Швеллер гнутый 100x50x3 мм,"Швеллер гнутый 100x50x3 мм, сталь Ст3",3,67200,теор.т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР_ГНУТЫЙ/швеллер_гнутый.webp,профнастил;швеллер гнутый;100x50;3;швеллер;гнутый;100x50x3;мм,100x50,3,ГОСТ 8278-83,теор.т
Швеллер,ШВЕЛЛЕР ГНУТЫЙ,100x50,Швеллер гнутый 100x50x5 мм,"Швеллер гнутый 100x50x5 мм, сталь Ст3",5,67200,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР_ГНУТЫЙ/швеллер_гнутый.webp,профнастил;швеллер гнутый;100x50;5;швеллер;гнутый;100x50x5;мм,100x50,5,ГОСТ 8278-83,т
Швеллер,ШВЕЛЛЕР ГНУТЫЙ,120x60,Швеллер гнутый 120x60x5 мм,"Швеллер гнутый 120x60x5 мм, сталь Ст3",5,68000,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР_ГНУТЫЙ/швеллер_гнутый.webp,профнастил;швеллер гнутый;120x60;5;швеллер;гнутый;120x60x5;мм,120x60,5,ГОСТ 8278-83,т
Швеллер,ШВЕЛЛЕР ГНУТЫЙ,140x50,Швеллер гнутый 140x50x4 мм,"Швеллер гнутый 140x50x4 мм, сталь Ст3",4,68800,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР_ГНУТЫЙ/швеллер_гнутый.webp,профнастил;швеллер гнутый;140x50;4;швеллер;гнутый;140x50x4;мм,140x50,4,ГОСТ 8278-83,т
Швеллер,ШВЕЛЛЕР ГНУТЫЙ,140x50,Швеллер гнутый 140x50x4 мм,"Швеллер гнутый 140x50x4 мм, сталь Ст3",4,68800,теор.т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР_ГНУТЫЙ/швеллер_гнутый.webp,профнастил;швеллер гнутый;140x50;4;швеллер;гнутый;140x50x4;мм,140x50,4,ГОСТ 8278-83,теор.т
Швеллер,ШВЕЛЛЕР ГНУТЫЙ,140x60,Швеллер гнутый 140x60x4 мм,"Швеллер гнутый 140x60x4 мм, сталь Ст3",4,68800,теор.т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР_ГНУТЫЙ/швеллер_гнутый.webp,профнастил;швеллер гнутый;140x60;4;5;швеллер;гнутый;140x60x4;мм,140x60,4 ; 5; 5,ГОСТ 8278-83,теор.т
Швеллер,ШВЕЛЛЕР ГНУТЫЙ,160x50,Швеллер гнутый 160x50x4 мм,"Швеллер гнутый 160x50x4 мм, сталь Ст3",4,69600,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР_ГНУТЫЙ/швеллер_гнутый.webp,профнастил;швеллер гнутый;160x50;4;швеллер;гнутый;160x50x4;мм,160x50,4,ГОСТ 8278-83,т
Швеллер,ШВЕЛЛЕР ГНУТЫЙ,160x60,Швеллер гнутый 160x60x4 мм,"Швеллер гнутый 160x60x4 мм, сталь Ст3",4,69600,теор.т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР_ГНУТЫЙ/швеллер_гнутый.webp,профнастил;швеллер гнутый;160x60;4;швеллер;гнутый;160x60x4;мм,160x60,4,ГОСТ 8278-83,теор.т
Швеллер,ШВЕЛЛЕР ГНУТЫЙ,160x60,Швеллер гнутый 160x60x5 мм,"Швеллер гнутый 160x60x5 мм, сталь Ст3",5,69600,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР_ГНУТЫЙ/швеллер_гнутый.webp,профнастил;швеллер гнутый;160x60;5;швеллер;гнутый;160x60x5;мм,160x60,5,ГОСТ 8278-83,т
Швеллер,ШВЕЛЛЕР ГНУТЫЙ,160x80,Швеллер гнутый 160x80x4 мм,"Швеллер гнутый 160x80x4 мм, сталь Ст3",4,69600,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР_ГНУТЫЙ/швеллер_гнутый.webp,профнастил;швеллер гнутый;160x80;4;швеллер;гнутый;160x80x4;мм,160x80,4,ГОСТ 8278-83,т
Швеллер,ШВЕЛЛЕР ГНУТЫЙ,180x100,Швеллер гнутый 180x100x5 мм,"Швеллер гнутый 180x100x5 мм, сталь Ст3",5,70400,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР_ГНУТЫЙ/швеллер_гнутый.webp,профнастил;швеллер гнутый;180x100;5;швеллер;гнутый;180x100x5;мм,180x100,5,ГОСТ 8278-83,т
Швеллер,ШВЕЛЛЕР ГНУТЫЙ,180x70,Швеллер гнутый 180x70x6 мм,"Швеллер гнутый 180x70x6 мм, сталь Ст3",6,70400,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР_ГНУТЫЙ/швеллер_гнутый.webp,профнастил;швеллер гнутый;180x70;6;швеллер;гнутый;180x70x6;мм,180x70,6,ГОСТ 8278-83,т
Швеллер,ШВЕЛЛЕР ГНУТЫЙ,180x80,Швеллер гнутый 180x80x5 мм,"Швеллер гнутый 180x80x5 мм, сталь Ст3",5,70400,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР_ГНУТЫЙ/швеллер_гнутый.webp,профнастил;швеллер гнутый;180x80;5;швеллер;гнутый;180x80x5;мм,180x80,5,ГОСТ 8278-83,т
Швеллер,ШВЕЛЛЕР ГНУТЫЙ,200x100,Швеллер гнутый 200x100x5 мм,"Швеллер гнутый 200x100x5 мм, сталь Ст3",5,71200,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР_ГНУТЫЙ/швеллер_гнутый.webp,профнастил;швеллер гнутый;200x100;5;6;швеллер;гнутый;200x100x5;мм,200x100,5 ; 6,ГОСТ 8278-83,т
Швеллер,ШВЕЛЛЕР ГНУТЫЙ,200x100,Швеллер гнутый 200x100x6 мм,"Швеллер гнутый 200x100x6 мм, сталь Ст3",6,71200,теор.т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР_ГНУТЫЙ/швеллер_гнутый.webp,профнастил;швеллер гнутый;200x100;6;швеллер;гнутый;200x100x6;мм,200x100,6,ГОСТ 8278-83,теор.т
Швеллер,ШВЕЛЛЕР ГНУТЫЙ,200x50,Швеллер гнутый 200x50x3 мм,"Швеллер гнутый 200x50x3 мм, сталь Ст3",3,71200,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР_ГНУТЫЙ/швеллер_гнутый.webp,профнастил;швеллер гнутый;200x50;3;швеллер;гнутый;200x50x3;мм,200x50,3,ГОСТ 8278-83,т
Швеллер,ШВЕЛЛЕР ГНУТЫЙ,200x50,Швеллер гнутый 200x50x4 мм,"Швеллер гнутый 200x50x4 мм, сталь Ст3",4,71200,теор.т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР_ГНУТЫЙ/швеллер_гнутый.webp,профнастил;швеллер гнутый;200x50;4;швеллер;гнутый;200x50x4;мм,200x50,4,ГОСТ 8278-83,теор.т
Швеллер,ШВЕЛЛЕР ГНУТЫЙ,200x80,Швеллер гнутый 200x80x4 мм,"Швеллер гнутый 200x80x4 мм, сталь Ст3",4,71200,теор.т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР_ГНУТЫЙ/швеллер_гнутый.webp,профнастил;швеллер гнутый;200x80;4;5;швеллер;гнутый;200x80x4;мм,200x80,4 ; 5,ГОСТ 8278-83,теор.т
Швеллер,ШВЕЛЛЕР ГНУТЫЙ,200x80,Швеллер гнутый 200x80x6 мм,"Швеллер гнутый 200x80x6 мм, сталь Ст3",6,71200,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР_ГНУТЫЙ/швеллер_гнутый.webp,профнастил;швеллер гнутый;200x80;6;швеллер;гнутый;200x80x6;мм,200x80,6,ГОСТ 8278-83,т
Швеллер,ШВЕЛЛЕР ГНУТЫЙ,200x80,Швеллер гнутый 200x80x6 мм,"Швеллер гнутый 200x80x6 мм, сталь Ст3",6,71200,теор.т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР_ГНУТЫЙ/швеллер_гнутый.webp,профнастил;швеллер гнутый;200x80;6;швеллер;гнутый;200x80x6;мм,200x80,6,ГОСТ 8278-83,теор.т
Швеллер,ШВЕЛЛЕР ГНУТЫЙ,250x125,Швеллер гнутый 250x125x6 мм,"Швеллер гнутый 250x125x6 мм, сталь Ст3",6,73200,теор.т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР_ГНУТЫЙ/швеллер_гнутый.webp,профнастил;швеллер гнутый;250x125;6;швеллер;гнутый;250x125x6;мм,250x125,6,ГОСТ 8278-83,теор.т
Швеллер,ШВЕЛЛЕР ГНУТЫЙ,250x60,Швеллер гнутый 250x60x5 мм,"Швеллер гнутый 250x60x5 мм, сталь Ст3",5,73200,теор.т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР_ГНУТЫЙ/швеллер_гнутый.webp,профнастил;швеллер гнутый;250x60;5;швеллер;гнутый;250x60x5;мм,250x60,5,ГОСТ 8278-83,теор.т
Швеллер,ШВЕЛЛЕР ГНУТЫЙ,80x60,Швеллер гнутый 80x60x4 мм,"Швеллер гнутый 80x60x4 мм, сталь Ст3",4,67200,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР_ГНУТЫЙ/швеллер_гнутый.webp,профнастил;швеллер гнутый;80x60;4;швеллер;гнутый;80x60x4;мм,80x60,4,ГОСТ 8278-83,т
Швеллер,ШВЕЛЛЕР,10,Швеллер 10,"Швеллер 10, сталь Ст3",,79800,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР/швеллер.png,сортовой прокат;швеллер;10;10,10,10,ГОСТ 8240-97,т
Швеллер,ШВЕЛЛЕР,10,Швеллер 10,"Швеллер 10, сталь Ст3",,79800,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР/швеллер.png,сортовой прокат;швеллер;10;10,10,10,ГОСТ 8240-97,т
Швеллер,ШВЕЛЛЕР,10,Швеллер 10,"Швеллер 10, сталь Ст3",,79800,т,1,0,0,https://www.kavstal.ru/public/assets/images/products/Швеллер/ШВЕЛЛЕР/швеллер.png,сортовой прокат;швеллер;10;10,10,10,ГОСТ 8240-97,т
