категория,подкатегория,марка,название,описание,диаметр,цена,единица,в_наличии,рейтинг,отзывы,фото,ключевые_слова,spec_Марка,spec_Размер,spec_ГОСТ,spec_Единица
Изделия и проектные позиции,Газгольдерная,410,Газгольдерная 2860 410,"Газгольдерная марки 410, размер 2860",2860,129250,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;410;2860,410,2860,,2350
Изделия и проектные позиции,Газгольдерная,420,Газгольдерная 2860 420,"Газгольдерная марки 420, размер 2860",2860,129250,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;420;2860,420,2860,,2350
Изделия и проектные позиции,Газгольдерная,430,Газгольдерная 2860 430,"Газгольдерная марки 430, размер 2860",2860,129250,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;430;2860,430,2860,,2350
Изделия и проектные позиции,Газгольдерная,440,Газгольдерная 2860 440,"Газгольдерная марки 440, размер 2860",2860,129250,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;440;2860,440,2860,,2350
Изделия и проектные позиции,Газгольдерная,450,Газгольдерная 3680 450,"Газгольдерная марки 450, размер 3680",3680,174900,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;450;3680,450,3680,,3180
Изделия и проектные позиции,Газгольдерная,460,Газгольдерная 3680 460,"Газгольдерная марки 460, размер 3680",3680,174900,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;460;3680,460,3680,,3180
Изделия и проектные позиции,Газгольдерная,470,Газгольдерная 3680 470,"Газгольдерная марки 470, размер 3680",3680,174900,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;470;3680,470,3680,,3180
Изделия и проектные позиции,Газгольдерная,480,Газгольдерная 3680 480,"Газгольдерная марки 480, размер 3680",3680,174900,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;480;3680,480,3680,,3180
Изделия и проектные позиции,Газгольдерная,490,Газгольдерная 3680 490,"Газгольдерная марки 490, размер 3680",3680,174900,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;490;3680,490,3680,,3180
Изделия и проектные позиции,Газгольдерная,500,Газгольдерная 4340 500,"Газгольдерная марки 500, размер 4340",4340,207900,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;500;4340,500,4340,,3780
Изделия и проектные позиции,Газгольдерная,510,Газгольдерная 4340 510,"Газгольдерная марки 510, размер 4340",4340,207900,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;510;4340,510,4340,,3780
Изделия и проектные позиции,Газгольдерная,520,Газгольдерная 4340 520,"Газгольдерная марки 520, размер 4340",4340,207900,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;520;4340,520,4340,,3780
Изделия и проектные позиции,Газгольдерная,530,Газгольдерная 4340 530,"Газгольдерная марки 530, размер 4340",4340,207900,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;530;4340,530,4340,,3780
Изделия и проектные позиции,Газгольдерная,540,Газгольдерная 4340 540,"Газгольдерная марки 540, размер 4340",4340,207900,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;540;4340,540,4340,,3780
Изделия и проектные позиции,Газгольдерная,550,Газгольдерная 4900 550,"Газгольдерная марки 550, размер 4900",4900,235400,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;550;4900,550,4900,,4280
Изделия и проектные позиции,Газгольдерная,560,Газгольдерная 4900 560,"Газгольдерная марки 560, размер 4900",4900,235400,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;560;4900,560,4900,,4280
Изделия и проектные позиции,Газгольдерная,80,Газгольдерная 490 80,"Газгольдерная марки 80, размер 490",490,21450,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;80;490,80,490,,390
Изделия и проектные позиции,Газгольдерная,85,Газгольдерная 490 85,"Газгольдерная марки 85, размер 490",490,21450,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;85;490,85,490,,390
Изделия и проектные позиции,Газгольдерная,90,Газгольдерная 490 90,"Газгольдерная марки 90, размер 490",490,21450,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;90;490,90,490,,390
Изделия и проектные позиции,Газгольдерная,100,Газгольдерная 540 100,"Газгольдерная марки 100, размер 540",540,24200,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;100;540,100,540,,440
Изделия и проектные позиции,Газгольдерная,110,Газгольдерная 540 110,"Газгольдерная марки 110, размер 540",540,24200,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;110;540,110,540,,440
Изделия и проектные позиции,Газгольдерная,120,Газгольдерная 540 120,"Газгольдерная марки 120, размер 540",540,24200,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;120;540,120,540,,440
Изделия и проектные позиции,Газгольдерная,130,Газгольдерная 540 130,"Газгольдерная марки 130, размер 540",540,24200,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;130;540,130,540,,440
Изделия и проектные позиции,Газгольдерная,140,Газгольдерная 540 140,"Газгольдерная марки 140, размер 540",540,24200,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;140;540,140,540,,440
Изделия и проектные позиции,Газгольдерная,150,Газгольдерная 720 150,"Газгольдерная марки 150, размер 720",720,29700,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;150;720,150,720,,540
Изделия и проектные позиции,Газгольдерная,160,Газгольдерная 720 160,"Газгольдерная марки 160, размер 720",720,29700,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;160;720,160,720,,540
Изделия и проектные позиции,Газгольдерная,170,Газгольдерная 720 170,"Газгольдерная марки 170, размер 720",720,29700,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;170;720,170,720,,540
Изделия и проектные позиции,Газгольдерная,180,Газгольдерная 720 180,"Газгольдерная марки 180, размер 720",720,29700,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;180;720,180,720,,540
Изделия и проектные позиции,Газгольдерная,190,Газгольдерная 720 190,"Газгольдерная марки 190, размер 720",720,29700,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;190;720,190,720,,540
Изделия и проектные позиции,Газгольдерная,200,Газгольдерная 720 200,"Газгольдерная марки 200, размер 720",720,29700,шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/Изделия_и_проектные_позиции/Газгольдерная/газгольдерная.webp,газгольдерная;200;720,200,720,,540
